0.389819916431979;0.237860750657475;0.145138137684686;0.0885605504579996;0.0540379752871213;0.0329729519298371;0.0201194725226217;0.0122765221460877;0.00749090195252008;0.0045708068942108;0.00278902004012167;0.0017018073535446;0.00103841070588081;0.00063361860074347;0.000386622103310822;0.000235909505486569;0.000143947524733669;8.78340609218475e-05;5.35946850930347e-05;3.27024646256233e-05;1.99544262781597e-05;1.21758140448694e-05;7.42945177118424e-06;4.53331115414097e-06;2.76614084769583e-06;1.68784690243512e-06;0;1
0.3897820477801;0.237852212037585;0.145141795386285;0.0885681740079714;0.0540458996353441;0.0329797686089937;0.0201248271042812;0.0122805063413043;0.00749375949204996;0.00457280093206993;0.00279038084575171;0.00170271784570654;0.001039008273529;0.000634002710397859;0.000386862903968708;0.00023605549644447;0.000144031708447483;8.78785960201712e-05;5.36142731544025e-05;3.27067501857756e-05;1.99496641394105e-05;1.21660099080434e-05;7.41713332500791e-06;4.52005153719978e-06;2.75306875769506e-06;1.67929883175592e-06;4.92808781901161e-06;0.999982069385137
0.389744191555757;0.237843673319107;0.145145449403945;0.0885757937458165;0.0540538210960119;0.0329865834219572;0.020130180627795;0.0122844900269899;0.00749661685600787;0.00457479497669194;0.00279174174375278;0.00170362845938969;0.00103960596211553;0.000634386927101412;0.000387103793863277;0.000236201559822142;0.000144115951040061;8.79231805752454e-05;5.36339055232428e-05;3.27110790857917e-05;1.994494847587e-05;1.21562596215026e-05;7.40488180084343e-06;4.50689462588893e-06;2.74031665450579e-06;1.67084049828776e-06;9.85653194920034e-06;0.999964139925431
0.389706348013084;0.237835134500935;0.145149099662756;0.0885834095934536;0.0540617396096516;0.0329933963300689;0.0201355330710886;0.0122884731924018;0.00749947404059669;0.00457678902810602;0.00279310273597737;0.00170453919709246;0.00104020377415961;0.000634771253111326;0.000387344774904623;0.000236347697203022;0.000144200253839345;8.79678157513137e-05;5.36535832978756e-05;3.27154524564649e-05;1.9940280555286e-05;1.21465647921214e-05;7.39270037790873e-06;4.49385191328279e-06;2.72786974800994e-06;1.66247913107335e-06;1.47853470920436e-05;0.999946211643928
0.389539421294912;0.237797437061877;0.145165172598573;0.0886169879497399;0.0540966646487306;0.033023452060144;0.0201591504731047;0.0123060518815443;0.00751208566038678;0.00458559224799458;0.00279911216344583;0.00170856121762658;0.00104284431520008;0.000636469159410711;0.000388409653707435;0.000236993678780363;0.000144573100963201;8.81654361747583e-05;5.37409673689275e-05;3.27352635456579e-05;1.99202168544584e-05;1.21044060117333e-05;7.33977658674996e-06;4.43772425466914e-06;2.67580772535965e-06;1.62674598731876e-06;3.65489786975077e-05;0.999867076697949
0.389372736530375;0.237759737806642;0.145181173856713;0.0886504920693057;0.0541315334182183;0.0330534713986149;0.0201827472235944;0.012323620614036;0.0075246938393591;0.00459439558847526;0.00280512338665125;0.00171258560711625;0.00104548721752161;0.00063816915902682;0.000389476280961053;0.000237641083402977;0.000144947110073482;8.83640386978901e-05;5.38292382278246e-05;3.27559497684214e-05;1.99011030184491e-05;1.20633843761276e-05;7.28841434867906e-06;4.3842104175579e-06;2.6281681225546e-06;1.5930946403767e-06;5.83204166833958e-05;0.999787964172345
0.389206296848635;0.237722036786476;0.145197102544577;0.088683920981248;0.0541663451551078;0.0330834538337981;0.0202063230195449;0.0123411792345722;0.00753729851615164;0.00460319904234467;0.00281113642607556;0.00171661239759291;0.00104813251579033;0.00063987128502866;0.000390544686771039;0.000238289938509449;0.00014532230716538;8.85636496266089e-05;5.39184247210221e-05;3.27775460773738e-05;1.98829893300405e-05;1.20235935127165e-05;7.23880152786862e-06;4.33347445157455e-06;2.58423684327524e-06;1.56159736805035e-06;8.01003345314537e-05;0.999708874314589
0.389040102889283;0.237684334078008;0.145212958510996;0.0887172744787498;0.0542010996732983;0.0331133992254996;0.0202298777675278;0.0123587276878944;0.00754989966304432;0.00461200259999944;0.00281715128306328;0.0017206415964391;0.00105078022039721;0.000641575549202643;0.000391614883718176;0.00023894025757715;0.000145698707214639;8.87642864649244e-05;5.40085486129988e-05;3.28000824833562e-05;1.98659253734745e-05;1.19851281739186e-05;7.19108557983596e-06;4.28551812958272e-06;2.54347280261216e-06;1.53221178273018e-06;0.000101889337711078;0.999629807142185
0.388413025932277;0.23754156067233;0.145272343058733;0.0888428874705809;0.0543321807017797;0.033226452065219;0.0203188767222942;0.0124250821652018;0.00759758130718616;0.00464533770672218;0.0028399426448415;0.00173591975357516;0.00106082744944667;0.000648048110794991;0.00039568349228734;0.000241416117476305;0.000147135099069873;8.95336628224242e-05;5.43588393786053e-05;3.28947714359094e-05;1.98121386063452e-05;1.1853270300534e-05;7.02865915439665e-06;4.12628853014973e-06;2.41094990007158e-06;1.43701575663922e-06;0.000184487869126873;0.999330624642781
0.387789428427314;0.237398769356195;0.14533070083217;0.0889674320238829;0.0544624489536344;0.0333389772589555;0.0204075748400353;0.0124912905492685;0.00764521156460616;0.00467867350192529;0.00286275943775479;0.00175123204677282;0.0010709090222869;0.000654551392974115;0.000399778057528203;0.000243913463363033;0.000148589493157015;9.03188473012894e-05;5.47241802484623e-05;3.30053340898486e-05;1.97768293786338e-05;1.17443193974267e-05;6.89454088054093e-06;3.99892898072407e-06;2.30811510137037e-06;1.36378075310913e-06;0.000267249810385407;0.999031761022572
0.387169276539159;0.237255964960742;0.145388044202624;0.0890909182070368;0.0545919104544423;0.0334509775974847;0.0204959729093475;0.0125573526155736;0.00769278983040604;0.00471200934688625;0.00288560115027861;0.00176657814800993;0.00108102480206004;0.000661085442878246;0.000403898808224325;0.000246432720107971;0.000150062550647477;9.11208089120883e-05;5.51059350156929e-05;3.31335427314717e-05;1.97618733565349e-05;1.16592427682762e-05;6.78703434305729e-06;3.89800217482223e-06;2.22786937367581e-06;1.30730019261699e-06;0.000350196225538549;0.998733211723268
0.386552536245817;0.237113152543685;0.145444385778175;0.0892133562257555;0.0547205712687547;0.0335624558446483;0.0205840716591634;0.0126232680708118;0.00774031543651613;0.00474534455318618;0.00290846723803684;0.0017819577150246;0.00109117465789898;0.000667650336818203;0.000408046030707305;0.000248974405319944;0.00015155506271015;9.19406594666878e-05;5.5505526371474e-05;3.32809259869222e-05;1.97683185370003e-05;1.15976228339133e-05;6.70342155131414e-06;3.81883568137779e-06;2.16518400982487e-06;1.26350605305721e-06;0.000433345877371439;0.998434972391565
0.385427766615535;0.236850659813399;0.145545367501854;0.0894356940486676;0.0549549790395043;0.0337659985355659;0.0207452177416626;0.0127440365893882;0.00782752749171139;0.00480661044730817;0.00295055673290009;0.00181031145794761;0.00110991856830236;0.000679797430654432;0.000415738824150977;0.000253706499515718;0.000154351863125887;9.34977210777107e-05;5.6290152241447e-05;3.3604400572322e-05;1.98356752069705e-05;1.15408207035749e-05;6.6030706246591e-06;3.71912132659947e-06;2.08548243640576e-06;1.20793341009861e-06;0.000586752876162907;0.997887607007914
0.384314218328569;0.236588188068187;0.145643080022056;0.089654583306451;0.0551867361684077;0.0339678015425489;0.0209053582133573;0.0128643062056691;0.00791455482247711;0.00486786741533372;0.00299272338981089;0.00183877522119196;0.00112877683788112;0.000692050249533882;0.000423524882491692;0.000258520537053879;0.000157222725728223;9.51249299202154e-05;5.71441505823333e-05;3.39976844510092e-05;1.99719276721126e-05;1.15484394075262e-05;6.55846953023474e-06;3.66366805901555e-06;2.03807708057076e-06;1.174193907106e-06;0.000740981075146219;0.997341253362616
0.383211701066565;0.236325768821629;0.145737596732349;0.0898700825980398;0.0554158768101335;0.0341678797073515;0.0210644961275894;0.0129840741827622;0.00800139275130538;0.00492911096491977;0.0030349639095068;0.00186734728961354;0.00114774943615821;0.000704410423860895;0.000431407373961808;0.000263420903119829;0.000160172551022122;9.6826459888144e-05;5.8069255597502e-05;3.44583976899734e-05;2.01698528121019e-05;1.16093582049565e-05;6.55693216040539e-06;3.64062482671078e-06;2.01340275777054e-06;1.15550155522215e-06;0.00089609714643921;0.996795891271719
0.382120034066284;0.236063432712698;0.145828988113734;0.0900822481023657;0.0556424336124786;0.0343662470851505;0.0212226341996931;0.0131033376987146;0.0080880366611642;0.00499033676849575;0.00307727525838072;0.00189602631520201;0.00116683676741881;0.000716879969313117;0.000439389557793317;0.000268411410576875;0.000163204630278518;9.86037371989256e-05;5.90638200087483e-05;3.49813415300553e-05;2.04213586807749e-05;1.17141674344812e-05;6.58943013389987e-06;3.64247898477284e-06;2.00590503702015e-06;1.14812336844261e-06;0.00105215341846009;0.996251502891107
