15000;0.1;0
15000;0.1;0
15000;0.1;0
15000;0.1;0
15000;0.1;0
15000;0.1;0
15000;0.1;1.57873961736381e-10
15000;0.1;0.00628984028183401
15000;0.1;0.00628984028183401
15000;0.1;0.012579680563668
15000;0.1;0.012579680563668
15000;0.1;0.018869520845502
15000;0.1;0.018869520845502
15000;0.1;0.0468620737185786
15000;0.1;0.0468620737185786
15000;0.1;0.0748546265916552
15000;0.1;0.102847179464732
15000;0.1;0.130839732337808
15000;0.1;0.309702262887548
15000;0.1;0.309702262887548
15000;0.1;0.242930436796355
15000;0.1;0.242930436796355
15000;0.1;0.355021141254901
15000;0.1;0.330306702075259
15000;0.1;0.330306702075259
15000;0.1;0.417682967354164
15000;0.1;0.505059232633068
15000;0.1;0.592435497911973
15000;0.1;0.766323713182624
15000;0.1;0.766323713182624
15000;0.1;0.940211928453276
15000;0.1;1.11410014372393
15000;0.1;1.28798835899458
15000;0.1;1.46187657426523
15000;0.1;1.72503190536934
15000;0.1;1.72503190536934
15000;0.1;1.98818723647346
15000;0.1;2.25134256757757
15000;0.1;2.51449789868169
15000;0.1;2.7776532297858
15000;0.1;3.04080856088992
15000;0.1;3.44342461334907
15000;0.1;3.44342461334907
15000;0.1;3.84604066580822
15000;0.1;4.24865671826738
15000;0.1;4.65127277072653
15000;0.1;5.05388882318568
15000;0.1;5.45650487564484
15000;0.1;5.94067893079104
15000;0.1;5.94067893079104
15000;0.1;6.42485298593724
15000;0.1;6.90902704108345
15000;0.1;7.39320109622965
15000;0.1;7.87737515137585
15000;0.1;8.36154920652205
15000;0.1;8.9566919343636
15000;0.1;8.9566919343636
15000;0.1;9.55183466220515
15000;0.1;10.1469773900467
15000;0.1;10.7421201178882
15000;0.1;11.3372628457298
15000;0.1;11.9324055735713
15000;0.1;12.6662300266568
15000;0.1;12.6662300266568
15000;0.1;13.4000544797422
15000;0.1;14.1338789328277
15000;0.1;14.8677033859132
15000;0.1;15.6015278389986
15000;0.1;16.3353522920841
15000;0.1;17.2414727454844
15000;0.1;17.2414727454844
15000;0.1;18.1475931988847
15000;0.1;19.0537136522851
15000;0.1;19.9598341056854
15000;0.1;20.8659545590857
15000;0.1;21.7720750124861
15000;0.1;22.8908074035603
15000;0.1;22.8908074035603
15000;0.1;24.0095397946346
15000;0.1;25.1282721857088
15000;0.1;26.2470045767831
15000;0.1;27.3657369678573
15000;0.1;28.4844693589316
15000;0.1;29.9200205149522
15000;0.1;29.9200205149522
15000;0.1;31.3555716709729
15000;0.1;32.7911228269936
15000;0.1;34.2266739830142
15000;0.1;35.6622251390349
15000;0.1;37.0977762950556
15000;0.1;38.5333274510762
15000;0.1;40.5254488912296
15000;0.1;40.5254488912296
15000;0.1;42.5175703313829
15000;0.1;44.5096917715362
15000;0.1;46.5018132116895
15000;0.1;48.4939346518429
15000;0.1;50.4860560919962
