1;0;1;0.3
0.999996175927111;7.6481457775875e-06;0.999972183397755;0.300055058790616
0.999992350218104;1.52995637911725e-05;0.999944369101264;0.300110105041697
0.999988522837658;2.29543246841168e-05;0.99991655715785;0.300165138489429
0.999971817046619;5.63659067623463e-05;0.999795321558692;0.300404946980166
0.999955079974346;8.98400513087338e-05;0.999674129744702;0.300644516563623
0.999938311058706;0.000123377882587051;0.999552982303479;0.300883843505515
0.999921510053892;0.000156979892215509;0.999431879368742;0.301122926518639
0.999870929009527;0.000258141980946616;0.999068948892752;0.301838489235013
0.999820056414389;0.000359887171222195;0.998706415081052;0.302551857307419
0.999768890378473;0.000462219243054344;0.998344275045713;0.303263031805055
0.999717428964082;0.000565142071836923;0.997982525803048;0.303972013878281
0.99950491774804;0.000990164503919972;0.996514342369254;0.306834652063897
0.999287352332027;0.00142529533594681;0.995052385145054;0.309661062966813
0.999064601703642;0.00187079659271613;0.993596458752505;0.312451302186074
0.998836535298253;0.00232692940349493;0.992146370584281;0.315205416822034
0.998603023236696;0.0027939535266084;0.990701930872165;0.317923446515719
0.998184393612592;0.00363121277481541;0.988207601694452;0.322555690914503
0.997748301580621;0.00450339683875766;0.985728772763675;0.327079445256017
0.997294092471362;0.00541181505727492;0.983264516239451;0.331494798138764
0.996821128057275;0.00635774388544888;0.980813933209139;0.335801810768108
0.996328790202251;0.0073424195954975;0.978376154567835;0.340000530112684
0.9958164842361;0.00836703152779966;0.975950343710338;0.344090996003508
0.995076247475524;0.00984750504895217;0.972623445597866;0.349554027174485
0.994295572103027;0.0114088557939454;0.969315796887362;0.354811433816125
0.993473184859167;0.0130536302816654;0.966025516306054;0.359863504444676
0.992607947163793;0.0147841056724134;0.96275084045762;0.364710703614053
0.991698865839178;0.0166022683216432;0.959490131342668;0.369353695444377
0.990745101779032;0.0185097964419366;0.956241882012005;0.373793363740489
0.989623404274483;0.0207531914510343;0.95261818937292;0.378524223119507
0.988444146699408;0.0231117066011835;0.949006657199716;0.383003630919325
0.987206893070767;0.0255862138584662;0.945405739692606;0.387234069260976
0.985911477637937;0.0281770447241251;0.941814085301408;0.391218513771602
0.984558004111455;0.0308839917770896;0.938230540418538;0.394960424450998
0.983146841839003;0.0337063163219943;0.934654146306663;0.398463742609506
0.981138437420915;0.0377231251581704;0.929805497026657;0.402848980976773
0.979027052015812;0.0419458959683758;0.92496718875498;0.406814637458432
0.977447148896675;0.0451057022066507;0.921494573448242;0.409414289832485
0.976172224118445;0.0476555517631098;0.918773144906292;0.411310912643766
0.97486710007299;0.0502657998540208;0.916054654860235;0.413084696592875
0.9735325873016;0.0529348253968011;0.913339142145169;0.414738619040499
0.97216955450714;0.0556608909857206;0.910626679043824;0.416275793137899
0.970778922867169;0.0584421542656633;0.907917378995441;0.417699427054953
